特征名,重要性
C12_915df586,0
C12_8af52996,0
C12_91651e79,0
C12_92409ea2,0
C12_92965362,0
C12_92a663ff,0
C12_9311a066,0
C12_93a9980a,0
C12_93bab460,0
C12_93cd740e,0
C12_9441b6e1,0
C12_9449c78e,0
C12_944ea880,0
C12_94a8c293,0
C12_91650c2a,0
C12_8afa65d1,0
C12_8b3a7854,0
C12_8b60bd4c,0
C12_8b621049,0
C12_8c389724,0
C12_8c51bef7,0
C12_8cb943e6,0
C12_8cd19ce4,0
C12_8cf06dca,0
C12_8cf76223,0
C12_8cfb7a5a,0
C12_8d2c704a,0
C12_8ff467ea,0
C12_8d630532,0
C12_8d68de3f,0
C12_8da7ceb5,0
C12_8e59d26c,0
C12_8e6bfe38,0
C12_8e86918c,0
C12_8e9d3e55,0
C12_8f4497cb,0
C12_8f5d32b5,0
C12_8f70e33a,0
C12_8fbe0072,0
C12_8fe001f4,0
C12_8d33fe00,0
C12_1c547463,0
C12_1c6608e2,0
C12_1c955870,0
C12_1ca7a526,0
C12_1d00cbc4,0
C12_1d0b8187,0
C12_1d547d45,0
C12_1dabd30e,0
C12_1dca2e69,0
C12_1dd8fbff,0
C12_1e0701eb,0
C12_58ec1f5f,0
C12_1e97d4b6,0
C12_1ea22877,0
C12_1ec32478,0
C12_1f571c8c,0
C12_1f6b8745,0
C12_1fc886b1,0
C12_1fd3db02,0
C12_2027c337,0
C12_2038e685,0
C12_2055fa1e,0
C12_205f43f1,0
C12_208d9687,0
C12_1e077219,0
C12_176858ad,0
C12_178099fd,0
C12_178f9908,0
C12_179a11e3,0
C12_17acd1cd,0
C12_1801a4a0,0
C12_1802b035,0
C12_184d6c51,0
C12_18a586ec,0
C12_18e1f914,0
C12_18fe7085,0
C12_1910c5ef,0
C12_1c51c136,0
C12_1938e765,0
C12_19b3cd98,0
C12_19fc0b79,0
C12_1a901697,0
C12_1a9d7683,0
C12_1b0c8aa3,0
C12_1b2022a0,0
C12_1b312abb,0
C12_1b357742,0
C12_1b5c8b14,0
C12_1b7be6c5,0
C12_1bdd5433,0
C12_1933b66b,0
C12_24d54eae,0
C12_252162ec,0
C12_2562cf3c,0
C12_25aae11b,0
C12_25ca9201,0
C12_2633f20a,0
C12_26928121,0
C12_26c51fd3,0
C12_26d478d3,0
C12_276c03a1,0
C12_277cb5a2,0
C12_2090cef1,0
C12_27c604a6,0
C12_27e5d73a,0
C12_28156fd4,0
C12_28764d91,0
C12_28c51437,0
C12_28e874ed,0
C12_28eaf8f1,0
C12_28f7eeac,0
C12_2936512e,0
C12_29449a40,0
C12_2a3f3e3e,0
C12_2a4ef823,0
C12_277f5e2a,0
C12_20c3ce93,0
C12_21022bb7,0
C12_21084397,0
C12_21161865,0
C12_21895686,0
C12_21a23bfe,0
C12_21b99057,0
C12_21bb90c7,0
C12_21df64db,0
C12_21f0f48c,0
C12_2246a949,0
C12_22b8ec76,0
C12_2478d5a8,0
C12_23121637,0
C12_23253c33,0
C12_2384e59a,0
C12_23949c8a,0
C12_2397259a,0
C12_23977c44,0
C12_23bc90a1,0
C12_23d271a3,0
C12_23e855c2,0
C12_23f127df,0
C12_23f7905b,0
C12_2436ff75,0
C12_230267f3,0
C12_037af858,0
C12_03efee5e,0
C12_04621bb1,0
C12_04a3761f,0
C12_04f55317,0
C12_051dfd94,0
C12_0550989c,0
C12_0559fe95,0
C12_05994a27,0
C12_066be83b,0
C12_0779c784,0
C12_165ac29a,0
C12_0825e20c,0
C12_0826f297,0
C12_083867f6,0
C12_08531bcb,0
C12_089b6b8e,0
C12_08c9bf42,0
C12_092fc7e8,0
C12_0a5cf120,0
C12_0afc6bf4,0
C12_0b46bb63,0
C12_0b61d433,0
C12_0bbdaf7c,0
C12_07de957a,0
C11_fe10053c,0
C11_fe1bd1df,0
C11_feb49a68,0
C11_fee58969,0
C11_fef0266d,0
C11_ff694829,0
C11_ff78732c,0
C11_ffc8484c,0
C12_-1,0
C12_001b6b5c,0
C12_001f3a2d,0
C12_00750e7a,0
C12_03170eeb,0
C12_00c56edf,0
C12_00e52e52,0
C12_011a4498,0
C12_01cd3525,0
C12_01d4b4db,0
C12_01d6f8c4,0
C12_01f9446c,0
C12_0207cec6,0
C12_022b8e9b,0
C12_023ca44a,0
C12_02472b09,0
C12_026ab359,0
C12_00c375bc,0
C12_11ce4352,0
C12_11f44afd,0
C12_11fcf7fa,0
C12_1202efdb,0
C12_1205ef20,0
C12_12233f9f,0
C12_122a96b6,0
C12_129cc160,0
C12_12d78bbf,0
C12_130cc5ab,0
C12_138527f4,0
C12_0cdb9a18,0
C12_1460aab5,0
C12_14a72480,0
C12_14d63538,0
C12_1513559f,0
C12_15333682,0
C12_153ff04a,0
C12_156f99ef,0
C12_1583d70f,0
C12_15d97f2a,0
C12_1602c1d1,0
C12_1606ff92,0
C12_162751ab,0
C12_144dd105,0
C12_0cea8aa6,0
C12_0d2a2c95,0
C12_0d44b796,0
C12_0d58691e,0
C12_0da5bc17,0
C12_0dc52882,0
C12_0e026503,0
C12_0e79d76b,0
C12_0e9788be,0
C12_0f1b8100,0
C12_0f2c6374,0
C12_0f4b5a37,0
C12_11cc1c4a,0
C12_0fb9ef5e,0
C12_0fd301b6,0
C12_1011dfc1,0
C12_10870ba5,0
C12_109bd4fb,0
C12_10bf7196,0
C12_10e8ed46,0
C12_10ecbb16,0
C12_10fd4100,0
C12_11226027,0
C12_11329f36,0
C12_1170ef90,0
C12_0fa734aa,0
C12_495b0266,0
C12_49660f92,0
C12_49eb8265,0
C12_49ebacbe,0
C12_49fe61e3,0
C12_4a3850b0,0
C12_4a60ae87,0
C12_4ac05ba7,0
C12_4ad57b0f,0
C12_4b2471f7,0
C12_4b715f92,0
C12_2a5bad22,0
C12_4c24ccb6,0
C12_4c6ad4f5,0
C12_4c6ddb1a,0
C12_4c997b94,0
C12_4ccd684c,0
C12_4cf22684,0
C12_4d470b3e,0
C12_4d9fada8,0
C12_4dd1cabd,0
C12_4df84614,0
C12_4e05887a,0
C12_4e55dc7f,0
C12_4be237f3,0
C12_43f3d6c6,0
C12_442121c0,0
C12_44776637,0
C12_44d3ab41,0
C12_450f33a6,0
C12_452ebcc4,0
C12_45abf5a5,0
C12_45d7809d,0
C12_46056a20,0
C12_4630658b,0
C12_469027a9,0
C12_46a28254,0
C12_4940d4ed,0
C12_47a2a595,0
C12_47a3aa35,0
C12_47e8c514,0
C12_47faf1ea,0
C12_47fedcb6,0
C12_480bde65,0
C12_48152697,0
C12_481efd86,0
C12_482f8e54,0
C12_484768b2,0
C12_4866f28f,0
C12_48b6f011,0
C12_475bbde8,0
C12_529f0fc0,0
C12_52b7a181,0
C12_52fd06e6,0
C12_5332e3fb,0
C12_53367dee,0
C12_534b9be3,0
C12_539c5644,0
C12_548118bd,0
C12_54981f71,0
C12_54b7a508,0
C12_54cb84ab,0
C12_4e86e533,0
C12_554bf688,0
C12_5565c8ef,0
C12_558688d0,0
C12_55b4ed2d,0
C12_55e44d1f,0
C12_560557e5,0
C12_5692d3cf,0
C12_56e97a1b,0
C12_5729d8d2,0
C12_57c08194,0
C12_57f6211f,0
C12_58c4cc07,0
C12_553e02c3,0
C12_4e9c1970,0
C12_4ec1453d,0
C12_4ed01fb0,0
C12_4ed8ca84,0
C12_4edbefd3,0
C12_4efceca3,0
C12_4f1124f1,0
C12_4f31b8af,0
C12_4f94cb71,0
C12_4fd4131a,0
C12_4fd67e13,0
C12_5014a5bf,0
C12_52781c20,0
C12_506035a2,0
C12_50777248,0
C12_50d03481,0
C12_512ddcd3,0
C12_514a230e,0
C12_515cacef,0
C12_51863bbd,0
C12_51874c73,0
C12_51d098b7,0
C12_51e006cd,0
C12_520463db,0
C12_526cbb20,0
C12_50391d84,0
C12_31aa2a1c,0
C12_31dad9c2,0
C12_323da869,0
C12_326571d7,0
C12_336b5f6b,0
C12_336bb1d7,0
C12_33b83378,0
C12_33e4b19f,0
C12_34271ec2,0
C12_349450bc,0
C12_34a238e0,0
C12_438d1975,0
C12_351b7095,0
C12_3538930e,0
C12_3539e1f2,0
C12_3563ab62,0
C12_3564826d,0
C12_3568ecaf,0
C12_35c6bf07,0
C12_35dd91d8,0
C12_35fbb7e8,0
C12_362b89ef,0
C12_3675a108,0
C12_36da7b3e,0
C12_34e567a8,0
C12_2a6119aa,0
C12_2a63b3ee,0
C12_2a6bd999,0
C12_2ad06856,0
C12_2af3c6b9,0
C12_2b52b685,0
C12_2b650ee2,0
C12_2b7b1137,0
C12_2bf34a5b,0
C12_2d15871c,0
C12_2d1d3a00,0
C12_2d827a5f,0
C12_3186644d,0
C12_2db9cf2c,0
C12_2e6d4c9c,0
C12_2ee6c622,0
C12_2ef3d66c,0
C12_2f06501b,0
C12_2f0ab28a,0
C12_2f3ab81e,0
C12_2f671908,0
C12_2fe438ed,0
C12_30111d93,0
C12_3135ce0b,0
C12_31668efd,0
C12_2d878564,0
C12_3d899a5a,0
C12_3decd71f,0
C12_3e6d8d59,0
C12_3eb05391,0
C12_3ee624b8,0
C12_3ef5350b,0
C12_3f0f96a0,0
C12_3f337f9c,0
C12_3f6258d4,0
C12_3f66c36e,0
C12_3f8aec46,0
C12_3f9cbb6d,0
C12_37043ed4,0
C12_3fc820a5,0
C12_4082f863,0
C12_4174c32b,0
C12_41807c0e,0
C12_418e390b,0
C12_41c78930,0
C12_424ba327,0
C12_424e28fe,0
C12_425251bb,0
C12_42bcacbb,0
C12_42bee2f2,0
C12_4341ac9d,0
C12_3fae7cc0,0
C12_3726e827,0
C12_3743d561,0
C12_378b4833,0
C12_37a869b5,0
C12_37c9c164,0
C12_37e800b6,0
C12_381768f5,0
C12_38416b51,0
C12_3895d391,0
C12_3901fbe6,0
C12_39102bce,0
C12_3953854a,0
C12_3d7ff492,0
C12_3a213e0f,0
C12_3a606a15,0
C12_3aac3e1b,0
C12_3aedb2ef,0
C12_3b4a5365,0
C12_3b7201ca,0
C12_3b917db0,0
C12_3bec5d45,0
C12_3c5900b5,0
C12_3cc2ce1f,0
C12_3d298648,0
C12_3d40540f,0
C12_3a15eb99,0
C7_f2d6912f,0
C7_f3474bcb,0
C7_f376e33a,0
C7_f403f840,0
C7_f41cadbe,0
C7_f48f6b93,0
C7_f4ae27b8,0
C7_f4b9d7ad,0
C7_f5047e31,0
C7_f5385f9a,0
C7_f583d0a8,0
C11_1b916397,0
C7_f610c0f7,0
C7_f61d4346,0
C7_f65f9606,0
C7_f6ae482a,0
C7_f6ce794a,0
C7_f6d99763,0
C7_f6ddbdf9,0
C7_f71d9775,0
C7_f8008800,0
C7_f8748bfc,0
C7_f913fba5,0
C7_f93c8e47,0
C7_f5d3f1e0,0
C7_ec2174ab,0
C7_ec258437,0
C7_ec2709c0,0
C7_ec3a7885,0
C7_ec80180e,0
C7_ec945943,0
C7_ecda0af7,0
C7_ed54b715,0
C7_ed70802a,0
C7_ed8893c3,0
C7_ee3a97b2,0
C7_eed200b7,0
C7_f2ce13f1,0
C7_eef6ea32,0
C7_ef0d76b7,0
C7_ef1eacfd,0
C7_ef519766,0
C7_f00bddf8,0
C7_f01779eb,0
C7_f10cdbc0,0
C7_f14f1abf,0
C7_f15bee03,0
C7_f1a65d92,0
C7_f1ff45d6,0
C7_f284487e,0
C7_eed5477f,0
C7_ff242002,0
C7_ff3f3dda,0
C7_ff493eb4,0
C7_ff6b8352,0
C7_ffb26bfc,0
C8_0017bc7c,0
C8_0fb392dd,0
C8_1113544c,0
C8_233428af,0
C8_235697d5,0
C8_25239412,0
C7_f970e59a,0
C8_361384ce,0
C8_37e4aa92,0
C8_45f7c2dd,0
C8_49dd1874,0
C8_51c6f7ef,0
C8_51d76abe,0
C8_56563555,0
C8_5b9f3341,0
C8_64523cfa,0
C8_66f29b89,0
C8_6c41e35e,0
C8_73b7901e,0
C8_322e63df,0
C7_f98606c6,0
C7_f9c471b3,0
C7_f9cc53d7,0
C7_fa707f72,0
C7_fa760480,0
C7_fb5b865f,0
C7_fba4eff1,0
C7_fba98a2e,0
C7_fc19bfad,0
C7_fc2c0a2a,0
C7_fcf0132a,0
C7_fcf2aea6,0
C7_fed3cb1d,0
C7_fd38440a,0
C7_fd7fef31,0
C7_fd8ca9eb,0
C7_fda1a50f,0
C7_fda682d3,0
C7_fdd66c0a,0
C7_fde3abb7,0
C7_fe06fd10,0
C7_fe19892c,0
C7_fe4dce68,0
C7_fe4e75fa,0
C7_fecb6b63,0
C7_fd0b1667,0
C7_daf0b56a,0
C7_daf51ef3,0
C7_db57ffd3,0
C7_dbac90a1,0
C7_dbc0d030,0
C7_dc2b40a4,0
C7_dc7659bd,0
C7_dcab49d9,0
C7_dd028a70,0
C7_dda1fed2,0
C7_ddd824d4,0
C7_ec1a1856,0
C7_ddecb707,0
C7_de0abb66,0
C7_de25e5cf,0
C7_de7995b8,0
C7_dee9c7d7,0
C7_def4a4d4,0
C7_df196ec8,0
C7_df59a42d,0
C7_df5c2d18,0
C7_dfc6e241,0
C7_e0386b63,0
C7_e05853b8,0
C7_dde8fbe1,0
C7_d5276ad8,0
C7_d548822d,0
C7_d5527617,0
C7_d55d70ca,0
C7_d5b22f0b,0
C7_d5b6acf2,0
C7_d5b97de1,0
C7_d5f2e4bd,0
C7_d5f62b87,0
C7_d600c2ba,0
C7_d61751c6,0
C7_d6293852,0
C7_daddc43a,0
C7_d69b60fc,0
C7_d7087b39,0
C7_d7c52953,0
C7_d7ea84dc,0
C7_d7f3ff9f,0
C7_d89d88cb,0
C7_d8bd8f84,0
C7_d96ae1f7,0
C7_d9a747fe,0
C7_d9aa9d97,0
C7_d9af66f6,0
C7_da33ebe6,0
C7_d686b3b3,0
C7_e7351254,0
C7_e746fe19,0
C7_e7698644,0
C7_e79fae8d,0
C7_e7a3c783,0
C7_e807f153,0
C7_e814f1fc,0
C7_e824c09e,0
C7_e85e0eda,0
C7_e88f1cec,0
C7_e90f312d,0
C7_e05d4b01,0
C7_e982003c,0
C7_ea3f0578,0
C7_ea6998f9,0
C7_ea8d581d,0
C7_ea95ef5e,0
C7_ea98b75d,0
C7_eabf23ff,0
C7_eac06b5a,0
C7_ead731f4,0
C7_eadf50d8,0
C7_eb4aa055,0
C7_eba9a360,0
C7_e9396c09,0
C7_e131dc73,0
C7_e13ff1c4,0
C7_e14874c9,0
C7_e1a192f3,0
C7_e1c95382,0
C7_e200472e,0
C7_e211bdcb,0
C7_e24d7cb8,0
C7_e2ec9176,0
C7_e3b8f237,0
C7_e3fb0ef1,0
C7_e44ffd7f,0
C7_e702f4b9,0
C7_e4912d2c,0
C7_e4a5ad2a,0
C7_e4b9f8b4,0
C7_e4cff53d,0
C7_e5096eca,0
C7_e56a4862,0
C7_e58b54c1,0
C7_e58e23dd,0
C7_e5d6e12c,0
C7_e64ca89e,0
C7_e677b4da,0
C7_e678eae6,0
C7_e465eb54,0
C10_2462946f,0
C10_24691f45,0
C10_24c14a4a,0
C10_24ff6dd9,0
C10_25103694,0
C10_25517785,0
C10_255f3655,0
C10_25ddaad7,0
C10_2618e2c5,0
C10_26fa334d,0
C10_2782c2a4,0
C8_7b6fecd5,0
C10_2860ede1,0
C10_2862c8ad,0
C10_28bd0575,0
C10_28c6ef79,0
C10_28daff0d,0
C10_29132dbe,0
C10_2919778b,0
C10_29453ef9,0
C10_297dd509,0
C10_299aecf1,0
C10_29b00bcc,0
C10_2a47dab8,0
C10_27d15133,0
C10_1b74d531,0
C10_1ba89ed7,0
C10_1ce1e29d,0
C10_1cf80d48,0
C10_1d17eb0d,0
C10_1d56e466,0
C10_1dda5fa3,0
C10_1dfa8956,0
C10_1e2ab9fa,0
C10_1ec1bcde,0
C10_1f067a59,0
C10_1f38cfec,0
C10_23f75311,0
C10_205b0e16,0
C10_2106e595,0
C10_2124a520,0
C10_2134f605,0
C10_213fd432,0
C10_21fa915a,0
C10_22ff76b7,0
C10_23176e12,0
C10_233e3a0c,0
C10_238a764b,0
C10_23d70c55,0
C10_23e7c11a,0
C10_1f765f17,0
C10_30fdb872,0
C10_3150b962,0
C10_3155f559,0
C10_316007da,0
C10_31990058,0
C10_3275d09a,0
C10_331a3b66,0
C10_3332471e,0
C10_337b2014,0
C10_33969ba8,0
C10_340005d7,0
C10_2aa66c47,0
C10_3492ef3b,0
C10_34ae4e8c,0
C10_34b080dd,0
C10_34d2db5f,0
C10_34f0bdf1,0
C10_35acd07e,0
C10_361eec86,0
C10_366090e9,0
C10_36bde1a1,0
C10_372f26e1,0
C10_374bc53b,0
C10_376bbe93,0
C10_343ac6ed,0
C10_2acdcf4e,0
C10_2aeb54f9,0
C10_2af3fe82,0
C10_2b438e13,0
C10_2b53e5fb,0
C10_2b98ae01,0
C10_2ba4033c,0
C10_2c443d6f,0
C10_2ce2764d,0
C10_2d3d7f00,0
C10_2e546b3f,0
C10_2e6e9bd1,0
C10_30cb84dc,0
C10_2ec6a85f,0
C10_2ed15862,0
C10_2ed68727,0
C10_2f45a7d3,0
C10_2f50e80e,0
C10_2f5d18f0,0
C10_3013a9ec,0
C10_302099e7,0
C10_302b11c0,0
C10_3044b0a2,0
C10_305a0646,0
C10_308afc8e,0
C10_2ec4dbbb,0
C10_03ed27e7,0
C10_04191335,0
C10_04238c7f,0
C10_0446ed7f,0
C10_04610930,0
C10_0466803a,0
C10_04dc09a2,0
C10_0506bfd4,0
C10_05256df1,0
C10_0526eedb,0
C10_05c0f465,0
C10_1a88cf9b,0
C10_06ee81ba,0
C10_07056783,0
C10_077f4295,0
C10_07f20983,0
C10_08b8971d,0
C10_094e5a3b,0
C10_095ceeb9,0
C10_099b68bd,0
C10_09ff33b3,0
C10_0a164266,0
C10_0a263d38,0
C10_0a3a2cb6,0
C10_06965c3d,0
C8_7c8f4939,0
C8_813607cc,0
C8_8bedcc53,0
C8_985e3fcb,0
C8_a25968f2,0
C8_a61cc0ef,0
C8_a674580f,0
C8_bae5aa63,0
C8_bb170c38,0
C8_c5e75280,0
C8_c8ddd494,0
C8_cb66451f,0
C10_03e48276,0
C8_f0298c3c,0
C8_f504a6f4,0
C10_000e2f4b,0
C10_0042ccac,0
C10_0095a535,0
C10_00f2b452,0
C10_012bac1e,0
C10_015ac893,0
C10_015dc527,0
C10_01a07fd7,0
C10_02516dfc,0
C10_02705efe,0
C8_da1ed842,0
C10_13cd46e6,0
C10_13e7f44e,0
C10_1406b7c0,0
C10_1476702a,0
C10_14778a99,0
C10_14781fa9,0
C10_147a12f7,0
C10_14e49183,0
C10_15e61bc5,0
C10_16003d82,0
C10_162688a8,0
C10_0a71f7c1,0
C10_16a81a6c,0
C10_1722d4c8,0
C10_175d6c71,0
C10_17a0cc50,0
C10_17a729ce,0
C10_17f2ac39,0
C10_1800d606,0
C10_18139a78,0
C10_1853a68d,0
C10_18f4eb3d,0
C10_19aaf34c,0
C10_1a7ec8bc,0
C10_1665e5d5,0
C10_0a95d876,0
C10_0ada1061,0
C10_0af77012,0
C10_0affc0bc,0
C10_0b4e79da,0
C10_0b83e44e,0
C10_0c70a731,0
C10_0cad5278,0
C10_0d0ca0e7,0
C10_0d25eeac,0
C10_0d554e70,0
C10_0d94d7b8,0
C10_13af20e5,0
C10_0eba542d,0
C10_0eca1729,0
C10_0f1a2599,0
C10_0f2ec50d,0
C10_0f4a45d3,0
C10_0fbac2a4,0
C10_10d616e4,0
C10_1131d3d8,0
C10_11fa841e,0
C10_1212582a,0
C10_122c7980,0
C10_131267ca,0
C10_0e9ead52,0
C7_978b7de5,0
C7_97b87d6b,0
C7_9836f37f,0
C7_9838c017,0
C7_9862df9c,0
C7_9905f515,0
C7_99609181,0
C7_9963c37d,0
C7_9971a939,0
C7_998526ec,0
C7_99ebb9c4,0
C7_d4ab9344,0
C7_9a62af90,0
C7_9a68af50,0
C7_9aedd0cc,0
C7_9b0b349c,0
C7_9b0d78d4,0
C7_9b4ad590,0
C7_9b5b9eea,0
C7_9b6a4cc9,0
C7_9b7f373a,0
C7_9b98e9fc,0
C7_9bbfbb90,0
C7_9c7e110d,0
C7_9a4f2943,0
C7_925f31a7,0
C7_928efe34,0
C7_92ce5a7d,0
C7_934229d4,0
C7_93b19353,0
C7_93b64cee,0
C7_93ec533b,0
C7_93eea40a,0
C7_94a113a4,0
C7_94aa68fb,0
C7_95402f9a,0
C7_9557b824,0
C7_970f01b2,0
C7_95bb412b,0
C7_95c3fea9,0
C7_95f7bc50,0
C7_96152eb1,0
C7_962ea28e,0
C7_96386eea,0
C7_964d1fdd,0
C7_9676704c,0
C7_96825c8f,0
C7_968a6688,0
C7_969e0f2f,0
C7_97006d5e,0
C7_95b7a1e7,0
C7_a10916b9,0
C7_a13be9ad,0
C7_a19ea455,0
C7_a1eeac3d,0
C7_a207ddc0,0
C7_a24c8c8e,0
C7_a255dd63,0
C7_a25cceac,0
C7_a296768b,0
C7_a3579031,0
C7_a36861b9,0
C7_9c8ed289,0
C7_a4bbd4f4,0
C7_a4ca48a1,0
C7_a4d7f58c,0
C7_a541cf10,0
C7_a5785c33,0
C7_a5ac6560,0
C7_a5cda78a,0
C7_a61aeaec,0
C7_a6950954,0
C7_a6a575e6,0
C7_a6b6b36b,0
C7_a7565058,0
C7_a36dc9f7,0
C7_9ce6136d,0
C7_9d084773,0
C7_9d547ce0,0
C7_9d99aaa3,0
C7_9e13c42a,0
C7_9e36bb88,0
C7_9e5b069d,0
C7_9e71db6f,0
C7_9e8dab66,0
C7_9ebbd31c,0
C7_9f3e4cce,0
C7_9f525672,0
C7_a1017c6f,0
C7_9fe517cb,0
C7_9ffbc792,0
C7_a012896e,0
C7_a015ed43,0
C7_a01a8ffd,0
C7_a04aae5a,0
C7_a0845add,0
C7_a088b320,0
C7_a097ff18,0
C7_a0e559da,0
C7_a0eb7a26,0
C7_a0f3f4b3,0
C7_9fc5abd8,0
C7_81744249,0
C7_81bb0302,0
C7_81c92f3e,0
C7_81f7f73c,0
C7_821b1762,0
C7_82313a01,0
C7_82615655,0
C7_8271e3c6,0
C7_830c88f3,0
C7_8324bae5,0
C7_8324f342,0
C7_922afcc0,0
C7_8363bee7,0
C7_836cf3b8,0
C7_83a81c7c,0
C7_841f6a9d,0
C7_8422994c,0
C7_845fb196,0
C7_84eefcc9,0
C7_85093fda,0
C7_85e7f6c9,0
C7_85f287b3,0
C7_860f347d,0
C7_863329da,0
C7_8336c0bd,0
C7_7acae6b9,0
C7_7b466955,0
C7_7b48eb6b,0
C7_7bd17596,0
C7_7c589eda,0
C7_7c59aadb,0
C7_7d48c0ae,0
C7_7d70c4d2,0
C7_7d733ece,0
C7_7dab17c2,0
C7_7db5f800,0
C7_7de93965,0
C7_815e3303,0
C7_7e34199e,0
C7_7ebb604b,0
C7_7f2c5a6e,0
C7_7f52e00f,0
C7_7f9907fe,0
C7_7fafef37,0
C7_7fffde06,0
C7_8025502e,0
C7_8048b460,0
C7_804d2f11,0
C7_80d2263e,0
C7_80f9f5dc,0
C7_7dfc13fc,0
C7_8c327098,0
C7_8c655b06,0
C7_8caa4e5e,0
C7_8ce3a35f,0
C7_8cf87048,0
C7_8d801483,0
C7_8ddb5306,0
C7_8de2dfc7,0
C7_8e26f624,0
C7_8e697795,0
C7_8ea060ec,0
C7_86651165,0
C7_8f572b5e,0
C7_8f8a62c3,0
C7_8fb24933,0
C7_8fb5446a,0
C7_8ff6f5af,0
C7_90679357,0
C7_9099e7b5,0
C7_90a2c015,0
C7_90deec71,0
C7_91282309,0
C7_9140e6ca,0
C7_9163310a,0
C7_8ebe9f8b,0
C7_869243b9,0
C7_86946882,0
C7_86aa3994,0
C7_86b374da,0
C7_86b58339,0
C7_86d55004,0
C7_86e54348,0
C7_86e5b4b0,0
C7_871caac6,0
C7_875679ca,0
C7_87a59cd0,0
C7_88002ee1,0
C7_8c2fedb1,0
C7_88864842,0
C7_88fd1aaf,0
C7_89376183,0
C7_89391314,0
C7_8940fb73,0
C7_894ba00a,0
C7_89a13b6b,0
C7_8a6600b0,0
C7_8ac7c946,0
C7_8b9efd53,0
C7_8c1884c5,0
C7_8c28e5b5,0
C7_885f3586,0
C7_c42e893a,0
C7_c467476f,0
C7_c4939891,0
C7_c4e64dcf,0
C7_c519c54d,0
C7_c5919aca,0
C7_c5940251,0
C7_c5cd50b9,0
C7_c63eac71,0
C7_c685df7b,0
C7_c69fca72,0
C7_a77b6a38,0
C7_c7713316,0
C7_c78204a1,0
C7_c85d1754,0
C7_c86e8c6b,0
C7_c895fed0,0
C7_c8b3d034,0
C7_c8b9d4a6,0
C7_c8cfd10e,0
C7_c8e6227a,0
C7_c912503f,0
C7_c96de117,0
C7_c9a51835,0
C7_c6ad90de,0
C7_be65d029,0
C7_be6ddaca,0
C7_bedd9c1f,0
C7_bef3bee5,0
C7_bf279e29,0
C7_bf9d4f90,0
C7_bfa1a33f,0
C7_bff85457,0
C7_c04b7036,0
C7_c0914fca,0
C7_c0a9460b,0
C7_c0adc046,0
C7_c40d64bf,0
C7_c0c831e3,0
C7_c1225605,0
C7_c14e7c84,0
C7_c17559d3,0
C7_c23eb1cf,0
C7_c23ffa25,0
C7_c31847f5,0
C7_c32eaa9e,0
C7_c34c3067,0
C7_c37c44f9,0
C7_c3e9476d,0
C7_c3ebd8ef,0
C7_c0bd6312,0
C7_ce8217f8,0
C7_ceadc1bd,0
C7_cee47266,0
C7_cfca79f1,0
C7_d009ea70,0
C7_d03697f9,0
C7_d03756ed,0
C7_d04aedc8,0
C7_d0bdaa98,0
C7_d0f8c04a,0
C7_d1208de2,0
C7_c9f2de31,0
C7_d130ce5a,0
C7_d18f8f99,0
C7_d1d5852c,0
C7_d1f88533,0
C7_d20b4953,0
C7_d2d741ca,0
C7_d2dbdfe6,0
C7_d356c7e6,0
C7_d385ea68,0
C7_d3aa6bbf,0
C7_d3b8f746,0
C7_d3f2ae29,0
C7_d130cbd1,0
C7_ca025a55,0
C7_ca280131,0
C7_ca37ceb8,0
C7_ca4c27ef,0
C7_ca4fd8f8,0
C7_ca61e56c,0
C7_caa2ce1b,0
C7_cb35bf0a,0
C7_cb387efd,0
C7_cc5ed2f1,0
C7_cc8ce7f3,0
C7_cc936bac,0
C7_ce813de3,0
C7_cd13dd0c,0
C7_cd846c62,0
C7_cd98cc3d,0
C7_cdbfd303,0
C7_cdd4e327,0
C7_ce17d537,0
C7_ce1b0bb1,0
C7_ce396c2c,0
C7_ce4181d1,0
C7_ce4f7f55,0
C7_ce66ff94,0
C7_ce80bb26,0
C7_ccbac4d9,0
C7_ac4db851,0
C7_ac5d8d16,0
C7_ac652f55,0
C7_ac93ddc6,0
C7_ad3508b1,0
C7_ad9fa255,0
C7_adbcc874,0
C7_ade953a9,0
C7_ae0815e6,0
C7_ae33f6b1,0
C7_ae70da65,0
C7_be387078,0
C7_af0809a5,0
C7_af7ecb81,0
C7_af84702c,0
C7_af8b86c6,0
C7_afa309bd,0
C7_afa7711d,0
C7_b000eee9,0
C7_b0130b6f,0
C7_b06857f8,0
C7_b09434e3,0
C7_b13433e4,0
C7_b1537aa3,0
C7_aee3a26f,0
C7_a788607f,0
C7_a7d4a0ac,0
C7_a7ddc5e9,0
C7_a84a4da1,0
C7_a86d9649,0
C7_a870a74a,0
C7_a879efe1,0
C7_a89c28f5,0
C7_a90a99c5,0
C7_a9111ff3,0
C7_a972360e,0
C7_a97488df,0
C7_ac07b602,0
C7_a9af10b0,0
C7_a9e572b2,0
C7_a9fe36f4,0
C7_aa0d873c,0
C7_aa1c94e4,0
C7_aa3a12d0,0
C7_aae17aa6,0
C7_ab1ad103,0
C7_ab21dc0b,0
C7_ab34a858,0
C7_ab6c60f2,0
C7_abd8170f,0
C7_a98de837,0
C7_b920f7a4,0
C7_b94b41bd,0
C7_b9abeb8c,0
C7_b9c51fff,0
C7_ba000501,0
C7_ba0ca6c5,0
C7_ba590f3e,0
